iso_code,country,year,ratio_type,age,dep_percent
CHE,Switzerland,2003,DEPEND_RATIO_OLD,Y_GE65,25.259
CHE,Switzerland,2004,DEPEND_RATIO_OLD,Y_GE65,25.405
CHE,Switzerland,2005,DEPEND_RATIO_OLD,Y_GE65,25.608
CHE,Switzerland,2006,DEPEND_RATIO_OLD,Y_GE65,25.896
CHE,Switzerland,2007,DEPEND_RATIO_OLD,Y_GE65,26.224
CHE,Switzerland,2008,DEPEND_RATIO_OLD,Y_GE65,26.5
CHE,Switzerland,2009,DEPEND_RATIO_OLD,Y_GE65,26.819
CHE,Switzerland,2010,DEPEND_RATIO_OLD,Y_GE65,27.22
CHE,Switzerland,2011,DEPEND_RATIO_OLD,Y_GE65,27.373
CHE,Switzerland,2012,DEPEND_RATIO_OLD,Y_GE65,27.793
CHE,Switzerland,2013,DEPEND_RATIO_OLD,Y_GE65,28.171
CHE,Switzerland,2014,DEPEND_RATIO_OLD,Y_GE65,28.522
CHE,Switzerland,2015,DEPEND_RATIO_OLD,Y_GE65,28.842
CHE,Switzerland,2016,DEPEND_RATIO_OLD,Y_GE65,29.128
CHE,Switzerland,2017,DEPEND_RATIO_OLD,Y_GE65,29.444
CHE,Switzerland,2018,DEPEND_RATIO_OLD,Y_GE65,29.813
CHE,Switzerland,2019,DEPEND_RATIO_OLD,Y_GE65,30.198
CHE,Switzerland,2020,DEPEND_RATIO_OLD,Y_GE65,30.531
CHE,Switzerland,2021,DEPEND_RATIO_OLD,Y_GE65,30.904
CHE,Switzerland,2022,DEPEND_RATIO_OLD,Y_GE65,31.327
CHE,Switzerland,2023,DEPEND_RATIO_OLD,Y_GE65,31.649
CHE,Switzerland,2024,DEPEND_RATIO_OLD,Y_GE65,32.033
GBR,United Kingdom,1992,DEPEND_RATIO_OLD,Y_GE65,26.925
GBR,United Kingdom,1993,DEPEND_RATIO_OLD,Y_GE65,26.929
GBR,United Kingdom,1994,DEPEND_RATIO_OLD,Y_GE65,26.901
GBR,United Kingdom,1995,DEPEND_RATIO_OLD,Y_GE65,26.956
GBR,United Kingdom,1996,DEPEND_RATIO_OLD,Y_GE65,26.985
GBR,United Kingdom,1997,DEPEND_RATIO_OLD,Y_GE65,27.009
GBR,United Kingdom,1998,DEPEND_RATIO_OLD,Y_GE65,27.023
GBR,United Kingdom,1999,DEPEND_RATIO_OLD,Y_GE65,26.894
GBR,United Kingdom,2000,DEPEND_RATIO_OLD,Y_GE65,26.791
GBR,United Kingdom,2001,DEPEND_RATIO_OLD,Y_GE65,26.814
GBR,United Kingdom,2002,DEPEND_RATIO_OLD,Y_GE65,26.824
GBR,United Kingdom,2003,DEPEND_RATIO_OLD,Y_GE65,26.846
GBR,United Kingdom,2004,DEPEND_RATIO_OLD,Y_GE65,26.831
GBR,United Kingdom,2005,DEPEND_RATIO_OLD,Y_GE65,26.714
GBR,United Kingdom,2006,DEPEND_RATIO_OLD,Y_GE65,26.554
GBR,United Kingdom,2007,DEPEND_RATIO_OLD,Y_GE65,26.549
GBR,United Kingdom,2008,DEPEND_RATIO_OLD,Y_GE65,26.742
GBR,United Kingdom,2009,DEPEND_RATIO_OLD,Y_GE65,27.082
GBR,United Kingdom,2010,DEPEND_RATIO_OLD,Y_GE65,27.41
GBR,United Kingdom,2011,DEPEND_RATIO_OLD,Y_GE65,27.713
GBR,United Kingdom,2012,DEPEND_RATIO_OLD,Y_GE65,28.688
GBR,United Kingdom,2013,DEPEND_RATIO_OLD,Y_GE65,29.345
GBR,United Kingdom,2014,DEPEND_RATIO_OLD,Y_GE65,29.894
GBR,United Kingdom,2015,DEPEND_RATIO_OLD,Y_GE65,30.209
GBR,United Kingdom,2016,DEPEND_RATIO_OLD,Y_GE65,30.49
GBR,United Kingdom,2017,DEPEND_RATIO_OLD,Y_GE65,30.763
GBR,United Kingdom,2018,DEPEND_RATIO_OLD,Y_GE65,31.05
GBR,United Kingdom,2019,DEPEND_RATIO_OLD,Y_GE65,31.437
GBR,United Kingdom,2020,DEPEND_RATIO_OLD,Y_GE65,31.727
GBR,United Kingdom,2021,DEPEND_RATIO_OLD,Y_GE65,32.088
GBR,United Kingdom,2022,DEPEND_RATIO_OLD,Y_GE65,32.361
GBR,United Kingdom,2023,DEPEND_RATIO_OLD,Y_GE65,32.361
GBR,United Kingdom,2024,DEPEND_RATIO_OLD,Y_GE65,32.573
USA,United States,1992,DEPEND_RATIO_OLD,Y_GE65,21.469
USA,United States,1993,DEPEND_RATIO_OLD,Y_GE65,21.583
USA,United States,1994,DEPEND_RATIO_OLD,Y_GE65,21.627
USA,United States,1995,DEPEND_RATIO_OLD,Y_GE65,21.666
USA,United States,1996,DEPEND_RATIO_OLD,Y_GE65,21.661
USA,United States,1997,DEPEND_RATIO_OLD,Y_GE65,21.533
USA,United States,1998,DEPEND_RATIO_OLD,Y_GE65,21.381
USA,United States,1999,DEPEND_RATIO_OLD,Y_GE65,21.192
USA,United States,2000,DEPEND_RATIO_OLD,Y_GE65,21.061
USA,United States,2001,DEPEND_RATIO_OLD,Y_GE65,20.91
USA,United States,2002,DEPEND_RATIO_OLD,Y_GE65,20.782
USA,United States,2003,DEPEND_RATIO_OLD,Y_GE65,20.752
USA,United States,2004,DEPEND_RATIO_OLD,Y_GE65,20.706
USA,United States,2005,DEPEND_RATIO_OLD,Y_GE65,20.722
USA,United States,2006,DEPEND_RATIO_OLD,Y_GE65,20.775
USA,United States,2007,DEPEND_RATIO_OLD,Y_GE65,20.938
USA,United States,2008,DEPEND_RATIO_OLD,Y_GE65,21.283
USA,United States,2009,DEPEND_RATIO_OLD,Y_GE65,21.55
USA,United States,2010,DEPEND_RATIO_OLD,Y_GE65,21.802
USA,United States,2011,DEPEND_RATIO_OLD,Y_GE65,22.066
USA,United States,2012,DEPEND_RATIO_OLD,Y_GE65,22.913
USA,United States,2013,DEPEND_RATIO_OLD,Y_GE65,23.595
USA,United States,2014,DEPEND_RATIO_OLD,Y_GE65,24.284
USA,United States,2015,DEPEND_RATIO_OLD,Y_GE65,24.956
USA,United States,2016,DEPEND_RATIO_OLD,Y_GE65,25.669
USA,United States,2017,DEPEND_RATIO_OLD,Y_GE65,26.402
USA,United States,2018,DEPEND_RATIO_OLD,Y_GE65,27.193
USA,United States,2019,DEPEND_RATIO_OLD,Y_GE65,28.054
USA,United States,2020,DEPEND_RATIO_OLD,Y_GE65,28.039
USA,United States,2021,DEPEND_RATIO_OLD,Y_GE65,28.812
USA,United States,2022,DEPEND_RATIO_OLD,Y_GE65,29.639
USA,United States,2023,DEPEND_RATIO_OLD,Y_GE65,30.526
USA,United States,2024,DEPEND_RATIO_OLD,Y_GE65,31.413
DEU,Germany,2020,DEPEND_RATIO_OLD,Y_GE65,34.5497641013766
DEU,Germany,2021,DEPEND_RATIO_OLD,Y_GE65,34.9904778856214
DEU,Germany,2022,DEPEND_RATIO_OLD,Y_GE65,35.3020942065418
DEU,Germany,2023,DEPEND_RATIO_OLD,Y_GE65,35.6064921239287
DEU,Germany,2024,DEPEND_RATIO_OLD,Y_GE65,36.106129512878
