STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2005,,59.983,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2006,,59.723,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2007,,59.559,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2008,,59.569,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2009,,59.532,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2010,,59.447,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2011,,59.565,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2012,,59.983,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2013,,60.45,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2014,,60.962,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2015,,61.652,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2016,,62.418,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2017,,63.072,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2018,,63.65,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2019,,64.256,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2020,,65.061,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2021,,65.94,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2022,,66.589,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2023,,66.269,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CAN,Canada,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2024,,65.894,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1992,,64.145,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1993,,64.767,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1994,,65.357,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1995,,65.719,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1996,,65.823,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1997,,65.752,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1998,,65.548,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1999,,65.339,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2000,,65.249,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2001,,65.157,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2002,,64.985,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2003,,64.857,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2004,,64.935,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2005,,64.982,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2006,,65.391,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2007,,65.779,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2008,,65.82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2009,,66.115,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2010,,66.758,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2011,,67.876,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2012,,69.153,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2013,,70.433,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2014,,71.656,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2015,,72.742,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2016,,73.696,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2017,,74.647,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2018,,75.597,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2019,,76.381,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2020,,77.085,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2021,,77.782,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2022,,78.198,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2023,,78.155,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FIN,Finland,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2024,,78.025,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1992,,70.892,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1993,,70.473,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1994,,70.251,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1995,,70.381,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1996,,70.72,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1997,,71.007,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1998,,71.187,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,1999,,71.31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2000,,71.314,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2001,,71.227,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2002,,71.128,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2003,,71.08,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2004,,71.132,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2005,,71.055,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2006,,70.739,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2007,,70.48,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2008,,70.45,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2009,,70.547,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2010,,70.687,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2011,,71.196,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2012,,72.198,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2013,,73.419,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2014,,74.889,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2015,,76.131,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2016,,77.204,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2017,,78.143,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2018,,78.949,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2019,,79.614,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,FRA,France,DEPEND_RATIO,Dependency ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_T,Total,Y_LT20_GE65,Less than 20 years or 65 years or over,H,Historical,2020,,79.956,,A,Normal value,0,Units,1,One
