iso_code,country,year,ratio_type,age,dep_percent
SWE,Sweden,2008,DEPEND_RATIO,Y_LT20_GE65,70.368
SWE,Sweden,2009,DEPEND_RATIO,Y_LT20_GE65,70.781
SWE,Sweden,2010,DEPEND_RATIO,Y_LT20_GE65,71.185
SWE,Sweden,2011,DEPEND_RATIO,Y_LT20_GE65,71.55
SWE,Sweden,2012,DEPEND_RATIO,Y_LT20_GE65,71.944
SWE,Sweden,2013,DEPEND_RATIO,Y_LT20_GE65,72.451
SWE,Sweden,2014,DEPEND_RATIO,Y_LT20_GE65,73.019
SWE,Sweden,2015,DEPEND_RATIO,Y_LT20_GE65,73.6
SWE,Sweden,2016,DEPEND_RATIO,Y_LT20_GE65,74.214
SWE,Sweden,2017,DEPEND_RATIO,Y_LT20_GE65,74.882
SWE,Sweden,2018,DEPEND_RATIO,Y_LT20_GE65,75.589
SWE,Sweden,2019,DEPEND_RATIO,Y_LT20_GE65,76.103
SWE,Sweden,2020,DEPEND_RATIO,Y_LT20_GE65,76.449
SWE,Sweden,2021,DEPEND_RATIO,Y_LT20_GE65,76.834
SWE,Sweden,2022,DEPEND_RATIO,Y_LT20_GE65,77.055
SWE,Sweden,2023,DEPEND_RATIO,Y_LT20_GE65,77.039
SWE,Sweden,2024,DEPEND_RATIO,Y_LT20_GE65,77.041
CHE,Switzerland,1992,DEPEND_RATIO,Y_LT20_GE65,60.745
CHE,Switzerland,1993,DEPEND_RATIO,Y_LT20_GE65,60.903
CHE,Switzerland,1994,DEPEND_RATIO,Y_LT20_GE65,61.082
CHE,Switzerland,1995,DEPEND_RATIO,Y_LT20_GE65,61.361
CHE,Switzerland,1996,DEPEND_RATIO,Y_LT20_GE65,61.719
CHE,Switzerland,1997,DEPEND_RATIO,Y_LT20_GE65,62.039
CHE,Switzerland,1998,DEPEND_RATIO,Y_LT20_GE65,62.279
CHE,Switzerland,1999,DEPEND_RATIO,Y_LT20_GE65,62.473
CHE,Switzerland,2000,DEPEND_RATIO,Y_LT20_GE65,62.569
CHE,Switzerland,2001,DEPEND_RATIO,Y_LT20_GE65,61.949
CHE,Switzerland,2002,DEPEND_RATIO,Y_LT20_GE65,61.667
CHE,Switzerland,2003,DEPEND_RATIO,Y_LT20_GE65,61.368
CHE,Switzerland,2004,DEPEND_RATIO,Y_LT20_GE65,61.183
CHE,Switzerland,2005,DEPEND_RATIO,Y_LT20_GE65,61.047
CHE,Switzerland,2006,DEPEND_RATIO,Y_LT20_GE65,61.006
CHE,Switzerland,2007,DEPEND_RATIO,Y_LT20_GE65,60.983
CHE,Switzerland,2008,DEPEND_RATIO,Y_LT20_GE65,60.851
CHE,Switzerland,2009,DEPEND_RATIO,Y_LT20_GE65,60.776
CHE,Switzerland,2010,DEPEND_RATIO,Y_LT20_GE65,60.857
CHE,Switzerland,2011,DEPEND_RATIO,Y_LT20_GE65,60.74
CHE,Switzerland,2012,DEPEND_RATIO,Y_LT20_GE65,60.836
CHE,Switzerland,2013,DEPEND_RATIO,Y_LT20_GE65,60.974
CHE,Switzerland,2014,DEPEND_RATIO,Y_LT20_GE65,61.167
CHE,Switzerland,2015,DEPEND_RATIO,Y_LT20_GE65,61.373
CHE,Switzerland,2016,DEPEND_RATIO,Y_LT20_GE65,61.622
CHE,Switzerland,2017,DEPEND_RATIO,Y_LT20_GE65,61.939
CHE,Switzerland,2018,DEPEND_RATIO,Y_LT20_GE65,62.316
CHE,Switzerland,2019,DEPEND_RATIO,Y_LT20_GE65,62.706
CHE,Switzerland,2020,DEPEND_RATIO,Y_LT20_GE65,63.025
CHE,Switzerland,2021,DEPEND_RATIO,Y_LT20_GE65,63.482
CHE,Switzerland,2022,DEPEND_RATIO,Y_LT20_GE65,64.01
CHE,Switzerland,2023,DEPEND_RATIO,Y_LT20_GE65,64.424
CHE,Switzerland,2024,DEPEND_RATIO,Y_LT20_GE65,64.851
GBR,United Kingdom,1992,DEPEND_RATIO,Y_LT20_GE65,70.337
GBR,United Kingdom,1993,DEPEND_RATIO,Y_LT20_GE65,70.106
GBR,United Kingdom,1994,DEPEND_RATIO,Y_LT20_GE65,70.037
GBR,United Kingdom,1995,DEPEND_RATIO,Y_LT20_GE65,70.09
GBR,United Kingdom,1996,DEPEND_RATIO,Y_LT20_GE65,70.173
GBR,United Kingdom,1997,DEPEND_RATIO,Y_LT20_GE65,70.388
GBR,United Kingdom,1998,DEPEND_RATIO,Y_LT20_GE65,70.46
GBR,United Kingdom,1999,DEPEND_RATIO,Y_LT20_GE65,70.116
GBR,United Kingdom,2000,DEPEND_RATIO,Y_LT20_GE65,69.495
GBR,United Kingdom,2001,DEPEND_RATIO,Y_LT20_GE65,69.11
GBR,United Kingdom,2002,DEPEND_RATIO,Y_LT20_GE65,68.872
GBR,United Kingdom,2003,DEPEND_RATIO,Y_LT20_GE65,68.716
GBR,United Kingdom,2004,DEPEND_RATIO,Y_LT20_GE65,68.438
GBR,United Kingdom,2005,DEPEND_RATIO,Y_LT20_GE65,67.853
GBR,United Kingdom,2006,DEPEND_RATIO,Y_LT20_GE65,67.305
GBR,United Kingdom,2007,DEPEND_RATIO,Y_LT20_GE65,67.093
GBR,United Kingdom,2008,DEPEND_RATIO,Y_LT20_GE65,67.107
GBR,United Kingdom,2009,DEPEND_RATIO,Y_LT20_GE65,67.414
GBR,United Kingdom,2010,DEPEND_RATIO,Y_LT20_GE65,67.619
GBR,United Kingdom,2011,DEPEND_RATIO,Y_LT20_GE65,67.697
GBR,United Kingdom,2012,DEPEND_RATIO,Y_LT20_GE65,68.751
GBR,United Kingdom,2013,DEPEND_RATIO,Y_LT20_GE65,69.405
GBR,United Kingdom,2014,DEPEND_RATIO,Y_LT20_GE65,69.862
GBR,United Kingdom,2015,DEPEND_RATIO,Y_LT20_GE65,70.108
GBR,United Kingdom,2016,DEPEND_RATIO,Y_LT20_GE65,70.315
GBR,United Kingdom,2017,DEPEND_RATIO,Y_LT20_GE65,70.447
GBR,United Kingdom,2018,DEPEND_RATIO,Y_LT20_GE65,70.616
GBR,United Kingdom,2019,DEPEND_RATIO,Y_LT20_GE65,70.875
GBR,United Kingdom,2020,DEPEND_RATIO,Y_LT20_GE65,71.109
GBR,United Kingdom,2021,DEPEND_RATIO,Y_LT20_GE65,71.349
GBR,United Kingdom,2022,DEPEND_RATIO,Y_LT20_GE65,71.771
GBR,United Kingdom,2023,DEPEND_RATIO,Y_LT20_GE65,71.771
GBR,United Kingdom,2024,DEPEND_RATIO,Y_LT20_GE65,72.099
USA,United States,1992,DEPEND_RATIO,Y_LT20_GE65,70.207
USA,United States,1993,DEPEND_RATIO,Y_LT20_GE65,70.498
USA,United States,1994,DEPEND_RATIO,Y_LT20_GE65,70.732
USA,United States,1995,DEPEND_RATIO,Y_LT20_GE65,70.841
USA,United States,1996,DEPEND_RATIO,Y_LT20_GE65,70.906
USA,United States,1997,DEPEND_RATIO,Y_LT20_GE65,70.66
USA,United States,1998,DEPEND_RATIO,Y_LT20_GE65,70.37
USA,United States,1999,DEPEND_RATIO,Y_LT20_GE65,69.937
USA,United States,2000,DEPEND_RATIO,Y_LT20_GE65,69.449
USA,United States,2001,DEPEND_RATIO,Y_LT20_GE65,68.848
USA,United States,2002,DEPEND_RATIO,Y_LT20_GE65,68.271
USA,United States,2003,DEPEND_RATIO,Y_LT20_GE65,67.868
USA,United States,2004,DEPEND_RATIO,Y_LT20_GE65,67.463
USA,United States,2005,DEPEND_RATIO,Y_LT20_GE65,67.089
USA,United States,2006,DEPEND_RATIO,Y_LT20_GE65,66.794
USA,United States,2007,DEPEND_RATIO,Y_LT20_GE65,66.743
USA,United States,2008,DEPEND_RATIO,Y_LT20_GE65,66.903
USA,United States,2009,DEPEND_RATIO,Y_LT20_GE65,66.843
USA,United States,2010,DEPEND_RATIO,Y_LT20_GE65,66.605
USA,United States,2011,DEPEND_RATIO,Y_LT20_GE65,66.272
USA,United States,2012,DEPEND_RATIO,Y_LT20_GE65,66.74
USA,United States,2013,DEPEND_RATIO,Y_LT20_GE65,67.089
USA,United States,2014,DEPEND_RATIO,Y_LT20_GE65,67.496
USA,United States,2015,DEPEND_RATIO,Y_LT20_GE65,67.959
USA,United States,2016,DEPEND_RATIO,Y_LT20_GE65,68.528
USA,United States,2017,DEPEND_RATIO,Y_LT20_GE65,69.114
USA,United States,2018,DEPEND_RATIO,Y_LT20_GE65,69.762
USA,United States,2019,DEPEND_RATIO,Y_LT20_GE65,70.46
USA,United States,2020,DEPEND_RATIO,Y_LT20_GE65,70.713
USA,United States,2021,DEPEND_RATIO,Y_LT20_GE65,71.192
USA,United States,2022,DEPEND_RATIO,Y_LT20_GE65,71.88
USA,United States,2023,DEPEND_RATIO,Y_LT20_GE65,72.554
USA,United States,2024,DEPEND_RATIO,Y_LT20_GE65,73.173
DEU,Germany,2020,DEPEND_RATIO,Y_LT20_GE65,65.4327666263542
DEU,Germany,2021,DEPEND_RATIO,Y_LT20_GE65,66.0962998823714
DEU,Germany,2022,DEPEND_RATIO,Y_LT20_GE65,66.6867570577261
DEU,Germany,2023,DEPEND_RATIO,Y_LT20_GE65,67.2079855458602
DEU,Germany,2024,DEPEND_RATIO,Y_LT20_GE65,67.8629926428207
